2021-12-07T09:49:57-0500,b'DATA,645,295,555,555,0,0,240,314,EOD\r\n'
2021-12-07T09:50:07-0500,b'DATA,645,295,553,556,0,0,240,314,EOD\r\n'
2021-12-07T09:50:17-0500,b'DATA,645,295,554,554,0,0,239,312,EOD\r\n'
2021-12-07T09:50:28-0500,b'DATA,645,295,555,557,0,0,240,314,EOD\r\n'
2021-12-07T09:50:37-0500,b'DATA,645,295,555,555,0,0,240,314,EOD\r\n'
2021-12-07T09:50:48-0500,b'DATA,646,295,553,556,0,0,238,312,EOD\r\n'
2021-12-07T09:50:58-0500,b'DATA,645,295,555,556,0,0,240,314,EOD\r\n'
2021-12-07T09:51:08-0500,b'DATA,645,295,556,556,0,0,240,314,EOD\r\n'
2021-12-07T09:51:18-0500,b'DATA,644,295,555,556,0,0,239,312,EOD\r\n'
2021-12-07T09:51:28-0500,b'DATA,644,295,555,556,0,0,240,314,EOD\r\n'
2021-12-07T09:51:38-0500,b'DATA,644,295,555,557,0,0,240,314,EOD\r\n'
2021-12-07T09:51:48-0500,b'DATA,645,295,556,556,0,0,239,313,EOD\r\n'
2021-12-07T09:51:58-0500,b'DATA,645,295,555,556,0,0,239,312,EOD\r\n'
2021-12-07T09:52:08-0500,b'DATA,645,294,556,557,0,0,239,313,EOD\r\n'
2021-12-07T09:52:19-0500,b'DATA,645,294,554,556,0,0,240,314,EOD\r\n'
2021-12-07T09:52:29-0500,b'DATA,645,295,555,556,0,0,240,313,EOD\r\n'
2021-12-07T09:52:39-0500,b'DATA,645,295,555,556,0,0,240,313,EOD\r\n'
2021-12-07T09:52:49-0500,b'DATA,645,295,555,556,0,0,239,312,EOD\r\n'
2021-12-07T09:52:59-0500,b'DATA,645,295,555,556,0,0,238,312,EOD\r\n'
2021-12-07T09:53:09-0500,b'DATA,645,295,555,555,0,0,240,314,EOD\r\n'
2021-12-07T09:53:20-0500,b'DATA,645,295,555,556,0,0,239,312,EOD\r\n'
2021-12-07T09:53:29-0500,b'DATA,645,294,555,554,0,0,240,314,EOD\r\n'
2021-12-07T09:53:39-0500,b'DATA,645,295,555,556,0,0,240,313,EOD\r\n'
2021-12-07T09:53:49-0500,b'DATA,645,294,555,555,0,0,239,312,EOD\r\n'
2021-12-07T09:53:59-0500,b'DATA,645,295,555,556,0,0,240,314,EOD\r\n'
2021-12-07T09:54:09-0500,b'DATA,645,295,554,555,0,0,240,313,EOD\r\n'
2021-12-07T09:54:19-0500,b'DATA,645,295,555,556,0,0,240,313,EOD\r\n'
2021-12-07T09:54:30-0500,b'DATA,645,294,555,555,0,0,238,311,EOD\r\n'
2021-12-07T09:54:40-0500,b'DATA,645,295,555,556,0,0,240,314,EOD\r\n'
2021-12-07T09:54:50-0500,b'DATA,645,295,555,556,0,0,240,313,EOD\r\n'
2021-12-07T09:55:00-0500,b'DATA,645,295,555,558,0,0,239,312,EOD\r\n'
2021-12-07T09:55:10-0500,b'DATA,645,295,556,556,0,0,240,314,EOD\r\n'
2021-12-07T09:55:20-0500,b'DATA,645,294,555,556,0,0,240,314,EOD\r\n'
2021-12-07T09:55:30-0500,b'DATA,645,295,555,556,0,0,239,313,EOD\r\n'
2021-12-07T09:55:40-0500,b'DATA,645,295,555,556,0,0,239,313,EOD\r\n'
2021-12-07T09:55:50-0500,b'DATA,645,295,556,555,0,0,239,312,EOD\r\n'
2021-12-07T09:56:00-0500,b'DATA,645,295,556,556,0,0,238,311,EOD\r\n'
